Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-30CPH03-N3;Enlarge;300;2 x 15;0.85;140.0;see datasheet;175.0;TO-247AC 3L;Common cathode;No;image/diodes/94012.png;Datasheet/diodes/ultrafast-recovery/VS-30CPH03-N3/VS-30CPH03-N3.pdf;
