Part Number;Package;Color;Dominant Wavelength Min. (nm)orColor Coordinate(x, y)(nm);Dominant Wavelength Typ. (nm)orColor Coordinate(x, y)(nm);Dominant Wavelength Max. (nm)orColor Coordinate(x, y)(nm);Luminous Intensity IVMin.(mcd);Luminous Intensity IVTyp.(mcd);Luminous Intensity IVMax.(mcd);IFforIV(mA);Luminous Flux ΦVMin.(mIm);Luminous Flux ΦVTyp.(mIm);Luminous Flux ΦVMax.(mIm);IFforΦV(mA);Forward Voltage, VFTyp.(V);Forward Voltage, VFMax.(V);Angle of Half Intensity(± °);Key Feature;Image path;Datasheet part;3d model part
VLMO235U1V2;SMD MiniLED;Soft orange;600.0;605;611.0;450.0;650.0;1120.0;20.0;;;;;2.0;2.6;60.0;Power;84589;Datasheet/leds/VLMO235U1V2\VLMO235U1V2.pdf;Datasheet/leds/VLMO235U1V2\VLMO235U1V2.zip
