Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
125LS10QAM1-R;Enlarge;EMI Suppression Capacitor, Ceramic Disc, Class X1, 400 VAC, Class Y4, 125 VAC;400  (X1) 125  (Y4);10000.0;Y5V;5 mm / 0.200 inch;Reel;Straight;image\capacitors\23106.png;Datasheet\capacitors\125LS10QAM1-R\125LS10QAM1-R.pdf;
