Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color TN;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color STN Color;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-016N002T;Character;16 x 2 characters;65.4 x 28.2;54.8 x 19.0;2.67 x 5.57;0.51 x 0.67;0.54 x 0.70;1/16;ST 7066 (or equivalent);x;x;x;x;;x;x;x;;37304;Datasheet/displays/LCD-016N002T\LCD-016N002T.pdf;
