Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.1;0.25;100;100;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.1;0.25;100;200;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.1;0.25;100;300;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.1;0.25;100;50;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.25;0.25;100;100;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.25;0.25;100;200;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.25;0.25;100;300;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.25;0.25;100;50;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.5;0.25;100;100;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
E/H (Military M/D55342);Enlarge;10;1.5M;E192;0.5;0.25;100;200;Surface-mount;007;-65 to +150;No;image/resistors-fixed/60018.png;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).pdf;Datasheet\/resistors-fixed/E/H (Military M/D55342)\E/H (Military M/D55342).zip
