Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
SiHD690N60E;Enlarge;Single;DPAK (TO-252);N;600.0;30.0;;;;;;;;;0.7;;8.0;3.0;3.0;6.4;62.5;3.0;2.3;image/mosfets/92447.png;Datasheet\/mosfets/SiHD690N60E\SiHD690N60E.pdf;
