Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
HTS;Enlarge;1K;100G;;10.0;4;30000;150;Through-hole;972;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;10.0;4;30000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;10.0;5;50000;150;Through-hole;9100;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;10.0;5;50000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;5.0;4;30000;150;Through-hole;972;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;5.0;4;30000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;5.0;5;50000;150;Through-hole;9100;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100G;;5.0;5;50000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;0.5;1000;150;Through-hole;63;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;0.5;1000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;1;2000;150;Through-hole;68;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;1;2000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;1;5000;150;Through-hole;523;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;1;5000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;1.5;15000;150;Through-hole;547;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;1.5;15000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2;10000;150;Through-hole;729;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2;10000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2;8000;150;Through-hole;923;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2;8000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2.5;15000;150;Through-hole;747;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2.5;15000;150;Through-hole;932;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;2.5;15000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;3;20000;150;Through-hole;947;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;3;20000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;4;30000;150;Through-hole;972;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;4;30000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;5;50000;150;Through-hole;9100;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;100M;;0.5;5;50000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;1.5;15000;150;Through-hole;547;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;1.5;15000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2;10000;150;Through-hole;729;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2;10000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2;8000;150;Through-hole;923;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2;8000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2.5;15000;150;Through-hole;747;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2.5;15000;150;Through-hole;932;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;2.5;15000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;3;20000;150;Through-hole;947;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
HTS;Enlarge;1K;10G;;2.0;3;20000;150;Through-hole;Axial;-55 to +155;No;image/resistors-fixed/52014.png;Datasheet\/resistors-fixed/HTS\HTS.pdf;
