Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSSP58P38;Enlarge;Minicast;5.0 W x 6.95 H x 4.8 D;38;;21.0;0.15;± 45;0.35;1 = OUT, 2 = GND, 3 = VS;;Proximity sensors;Leaded;image/ir-receiver-modules/82476.png;Datasheet\/ir-receiver-modules/TSSP58P38\TSSP58P38.pdf;Datasheet\/ir-receiver-modules/TSSP58P38\TSSP58P38.zip
