Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-U5FH120FA60;Enlarge;60;115;600;485;1.36 at 60;-55 to +175;0.7;67;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96939.png;Datasheet\modules\VS-U5FH120FA60\VS-U5FH120FA60.pdf;
