Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
182 CPHZ;Enlarge;MAL218297105E3;100.0;50.0;SMD;10x10x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297104E3;68.0;50.0;SMD;8x8x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297501E3;100.0;16.0;SMD;6.3x6.3x5.8;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297508E3;820.0;16.0;SMD;10x10x12.4;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297005E3;150.0;35.0;SMD;8x8x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297502E3;150.0;16.0;SMD;6.3x6.3x5.8;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297807E3;150.0;63.0;SMD;10x10x16.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297001E3;22.0;35.0;SMD;5x5x5.8;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297102E3;22.0;50.0;SMD;6.3x6.3x5.8;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297802E3;22.0;63.0;SMD;6.3x6.3x7.7;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297701E3;22.0;80.0;SMD;8x8x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297604E3;220.0;25.0;SMD;8x8x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297503E3;220.0;16.0;SMD;6.3x6.3x7.7;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297002E3;27.0;35.0;SMD;6.3x6.3x5.8;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297006E3;270.0;35.0;SMD;10x10x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297504E3;270.0;16.0;SMD;6.3x6.3x7.7;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297601E3;33.0;25.0;SMD;5x5x5.8;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297103E3;33.0;50.0;SMD;6.3x6.3x7.7;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297803E3;33.0;63.0;SMD;8x8x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
182 CPHZ;Enlarge;MAL218297702E3;33.0;80.0;SMD;10x10x10.5;+105 °C;10000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Polymer;image/capacitors\28433.png;Datasheet\capacitors\182 CPHZ\182 CPHZ.pdf;
