Series;Product Image;Description;Mounting;Resistance at 25 °C(Ω);R25Tolerance(±%);B25/85(K);B25/85Tolerance(±%);Operating Temperature Range(°C);Image path;Datasheet part;3d model part
NTCAIMME3C90042;Enlarge;NTC Thermistors, Steel Capped Sensors;;12000.0;4.0;3730.0;1.5;-25 to +110;image/thermistors\29066.png;Datasheet\thermistors\NTCAIMME3C90042\NTCAIMME3C90042.pdf;Datasheet\thermistors\NTCAIMME3C90042\NTCAIMME3C90042.zip
