Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BY269;Enlarge;1600;0.8;1.25 at 0.4;20.0;400.0;175;SOD-57;;;No;image/diodes/86005.png;Datasheet/diodes/standard-recovery/BY269/BY269.pdf;Datasheet/diodes/standard-recovery/BY269/BY269.zip
