Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-22RIA Series;Enlarge;22.0;85.0;35.0;1000;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
VS-22RIA Series;Enlarge;22.0;85.0;35.0;800;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
VS-22RIA Series;Enlarge;22.0;85.0;35.0;600;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
VS-22RIA Series;Enlarge;22.0;85.0;35.0;400;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
VS-22RIA Series;Enlarge;22.0;85.0;35.0;200;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
VS-22RIA Series;Enlarge;22.0;85.0;35.0;100;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
VS-22RIA Series;Enlarge;22.0;85.0;35.0;1200;400.0;420.0;1.70 at 70;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93700.png;Datasheet/thyristors/phase-control-discrete/VS-22RIA Series/VS-22RIA Series.pdf;
