Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;18.8;20.9;23.1;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;10.2;11.4;12.6;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;30.8;34.2;37.8;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;13.6;15.2;16.8;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;23.1;25.7;28.4;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;36.8;40.9;45.2;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;17.0;19.0;21.0;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;9.4;10.5;11.6;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;28.2;31.4;34.7;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;12.8;14.3;15.8;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;20.5;22.8;25.2;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;11.1;12.4;13.7;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
TMPG06-10A thru TMPG06-43A;Enlarge;PAR® TVS;400;MPG06;Unidirectional;33.3;37.1;41.0;185;Yes;image/diodes\88404.png;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.pdf;Datasheet\diodes\TMPG06-10A thru TMPG06-43A\TMPG06-10A thru TMPG06-43A.zip
