Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP75S40W;Enlarge;Heimdall no lens;6.8 W x 2.3 H x 3.2 D;40;AGC-S;18.0;0.2;± 75;0.35;1, 4 = GND, 2 = VS, 3 = OUT;;TV;SMD;image/ir-receiver-modules/84212.png;Datasheet\/ir-receiver-modules/TSOP75S40W\TSOP75S40W.pdf;Datasheet\/ir-receiver-modules/TSOP75S40W\TSOP75S40W.zip
