Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;185.0;209.0;231.0;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;459.0;513.0;567.0;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;94.0;105.0;116.0;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;25.6;28.5;31.5;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;53.0;58.9;65.1;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;11.1;12.4;13.7;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;145.0;162.0;179.0;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;376.0;418.0;462.0;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;70.1;77.9;86.1;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A;Enlarge;TRANSZORB® TVS;1500;1.5KE;Unidirectional, bidirectional;18.8;20.9;23.1;175;Yes;image/diodes\88301.png;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.pdf;Datasheet\diodes\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A\1.5KE6.8A thru 1.5KE540A, 1N6267A thru 1N6303A.zip
