Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
IRF740AS, SiHF740AS, IRF740AL, SiHF740AL;Enlarge;Single;I2PAK (TO-262);N;400.0;30.0;;;;;;;;;0.55;;36.0;9.9;16.0;10.0;3.1;2.0;;image/mosfets/91052.png;Datasheet\/mosfets/IRF740AS, SiHF740AS, IRF740AL, SiHF740AL\IRF740AS, SiHF740AS, IRF740AL, SiHF740AL.pdf;
IRF740AS, SiHF740AS, IRF740AL, SiHF740AL;Enlarge;Single;D2PAK (TO-263);N;400.0;30.0;;;;;;;;;0.55;;36.0;9.9;16.0;10.0;3.1;2.0;;image/mosfets/91052.png;Datasheet\/mosfets/IRF740AS, SiHF740AS, IRF740AL, SiHF740AL\IRF740AS, SiHF740AS, IRF740AL, SiHF740AL.pdf;
