Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
F339M X2;Enlarge;F339M - X2;F339MX251231KKP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231KKM2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JKM2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JI02W0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JII2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JIM2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JIP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JKI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231KKI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231JKP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;5;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231KI02W0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231KII2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231KIM2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251231KIP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JCI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JCM2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JD02G0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JDA2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JCA2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JC02G0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KDI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JDM2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KDA2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KC02G0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KD02G0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KCA2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KCM2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231JDI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KCI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;7.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX221231KDM2B0;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacX2;310;10.0;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251531KIP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251531MKP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251531MKM2T0;Polypropylene;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251531MKI2B0;Polypropylene;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251531MIP2T0;Polypropylene;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
F339M X2;Enlarge;F339M - X2;F339MX251531MIM2T0;Polypropylene;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;22.5;image/capacitors\28166.png;Datasheet\capacitors\F339M X2\F339M X2.pdf;
