Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-241NQ045PbF;Enlarge;240;144;45.0;3450;0.8 at 240;-55 to +175;0.19;HALF-PAK (D-67);Single diode;Not Isolated;image\modules\94463.png;Datasheet\modules\VS-241NQ045PbF\VS-241NQ045PbF.pdf;
