Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-40CPQ0..-N3 Series;Enlarge;35;2 x 20;0.43;3500.0;150 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\95732.png;Datasheet\diodes\VS-40CPQ0..-N3 Series\VS-40CPQ0..-N3 Series.pdf;
VS-40CPQ0..-N3 Series;Enlarge;40;2 x 20;0.43;3500.0;150 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\96382.png;Datasheet\diodes\VS-40CPQ0..-N3 Series\VS-40CPQ0..-N3 Series.pdf;
VS-40CPQ0..-N3 Series;Enlarge;45;2 x 20;0.43;3500.0;150 at 125 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\95733.png;Datasheet\diodes\VS-40CPQ0..-N3 Series\VS-40CPQ0..-N3 Series.pdf;
