Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAT46;Enlarge;Small Signal Schottky Diode;100.0;150.0;1000 at 250;No;DO-35 (DO-204AH);Single;image/diodes/85662.png;Datasheet/diodes/ss-schottky/BAT46/BAT46.pdf;Datasheet/diodes/ss-schottky/BAT46/BAT46.zip
