Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-VSKCS403/100;Enlarge;400;104;100.0;2600;0.99 at 200;-55 to +175;0.32;AAP Gen 7 (TO-240AA);Two diodes common cathode;Isolated;image\modules\94636.png;Datasheet\modules\VS-VSKCS403/100\VS-VSKCS403/100.pdf;
