Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
14S, 17S, 18S;Enlarge;"Multi-Turn 1/4"" (6.35 mm) Square Wirewound Trimmers";Through-hole;Multi turn;10;5 K;image/trimmers/68017.png;Datasheet\/trimmers/14S, 17S, 18S\14S, 17S, 18S.pdf;
