Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T6;Enlarge;"1/4"" Multi-Turn Fully Sealed Container Cermet Trimmer";Through-hole;Multi turn;10;2.2 M;image/trimmers/51023.png;Datasheet\/trimmers/T6\T6.pdf;
