Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
ACAS 0606 AT, ACAS 0612 AT - Precision;Enlarge;Resistor Arrays;Precision Thin Film Chip Resistor Array Superior Moisture Resistivity;Thin Film;47;150 K;10.0;5.0;0.1;0.05;0.125;Arrays / leadless;606.0;image/networks-and-arrays/28770.png;Datasheet\/networks-and-arrays/ACAS 0606 AT, ACAS 0612 AT - Precision\ACAS 0606 AT, ACAS 0612 AT - Precision.pdf;Datasheet\/networks-and-arrays/ACAS 0606 AT, ACAS 0612 AT - Precision\ACAS 0606 AT, ACAS 0612 AT - Precision.zip
