Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-ETX3007-M3;Enlarge;650;30;1.6;210.0;27;175.0;TO-220AC 2L;Single;No;image/diodes/96065.png;Datasheet/diodes/ultrafast-recovery/VS-ETX3007-M3/VS-ETX3007-M3.pdf;
