Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VT2060G-E3;Enlarge;60;2 x 10;0.63;100.0;;150;TO-220AB;Common cathode;No;image/diodes\89168.png;Datasheet\diodes\VT2060G-E3\VT2060G-E3.pdf;
