Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAS81, BAS82, BAS83;Enlarge;Small Signal Schottky Diodes;40.0;30.0;1000 at 15;No;MiniMELF (SOD-80);Single;image/diodes\85509.png;Datasheet\diodes\BAS81, BAS82, BAS83\BAS81, BAS82, BAS83.pdf;Datasheet\diodes\BAS81, BAS82, BAS83\BAS81, BAS82, BAS83.zip
BAS81, BAS82, BAS83;Enlarge;Small Signal Schottky Diodes;50.0;30.0;1000 at 15;No;MiniMELF (SOD-80);Single;image/diodes\85509.png;Datasheet\diodes\BAS81, BAS82, BAS83\BAS81, BAS82, BAS83.pdf;Datasheet\diodes\BAS81, BAS82, BAS83\BAS81, BAS82, BAS83.zip
BAS81, BAS82, BAS83;Enlarge;Small Signal Schottky Diodes;60.0;30.0;1000 at 15;No;MiniMELF (SOD-80);Single;image/diodes\85509.png;Datasheet\diodes\BAS81, BAS82, BAS83\BAS81, BAS82, BAS83.pdf;Datasheet\diodes\BAS81, BAS82, BAS83\BAS81, BAS82, BAS83.zip
