Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T93;Enlarge;"3/8"" Square Multi-Turn Cermet Trimmer";Through-hole;Multi turn;10;2.2 M;image/trimmers/51026.png;Datasheet\/trimmers/T93\T93.pdf;Datasheet/trimmers/T93\T93.zip
