Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-150U(R).. Series;Enlarge;150 at 125;3000;3140;1200;;-40 to +180;1.47;DO-8 (DO-205AA);Single;image/diodes/93490.png;Datasheet/diodes/med-high-diodes/VS-150U(R).. Series/VS-150U(R).. Series.pdf;
VS-150U(R).. Series;Enlarge;150 at 125;3000;3140;1000;;-40 to +180;1.47;DO-8 (DO-205AA);Single;image/diodes/93490.png;Datasheet/diodes/med-high-diodes/VS-150U(R).. Series/VS-150U(R).. Series.pdf;
VS-150U(R).. Series;Enlarge;150 at 125;3000;3140;800;;-40 to +180;1.47;DO-8 (DO-205AA);Single;image/diodes/93490.png;Datasheet/diodes/med-high-diodes/VS-150U(R).. Series/VS-150U(R).. Series.pdf;
VS-150U(R).. Series;Enlarge;150 at 125;3000;3140;600;;-40 to +180;1.47;DO-8 (DO-205AA);Single;image/diodes/93490.png;Datasheet/diodes/med-high-diodes/VS-150U(R).. Series/VS-150U(R).. Series.pdf;
