Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;57.6;66.64;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;36.0;40.9;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;36.0;42.19;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;5.0;6.57;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;16.9;19.0;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;16.9;19.6;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;5.0;6.4;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;27.9;32.39;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;57.6;64.6;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;12.4;14.0;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;12.4;14.41;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;27.9;31.4;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;43.2;48.5;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;43.2;50.03;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;9.4;10.5;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;9.4;10.83;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;20.5;23.0;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;20.5;23.72;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;52.2;60.76;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;33.3;37.1;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;33.3;38.27;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;3.3;6.57;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;15.1;17.1;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;15.1;17.6;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;3.3;6.4;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
VTVS3V3ASMF to VTVS63GSMF;Enlarge;TRANSZORB® TVS;400;SMF (DO-219AB);Unidirectional;25.2;29.4;;175;Yes;image/diodes\85891.png;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.pdf;Datasheet\diodes\VTVS3V3ASMF to VTVS63GSMF\VTVS3V3ASMF to VTVS63GSMF.zip
