Part Number;Product Image;Package Type;Package Form;Package Dimensions (L x W x H)(mm);Peak Wavelength(nm);Radiant Intensity(mW/sr);Angle of Half Intensity(±°);Rise Time(ns);Radiant Power(mW);AEC-Qualified;Image path;Datasheet part;3d model part
TSMF1030;Enlarge;surface-mount;Yoke;2.5 x 2 x 2.7;890;27.0;11;15;;No;image/ir-emitting-diodes/81061.png;Datasheet\/ir-emitting-diodes/TSMF1030\TSMF1030.pdf;
