Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
DF005M;Enlarge;1.0;1.1;50;50;150;DFM;Quad;image/diodes\88571.png;Datasheet\diodes\DF005M\DF005M.pdf;Datasheet\diodes\DF005M\DF005M.zip
