Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-SD3000C..K Series;Enlarge;3800 at 55;35800;37500;400;;-40 to +180;1.22;K-PUK (DO-200AC);Single;image/diodes/93543.png;Datasheet/diodes/med-high-diodes/VS-SD3000C..K Series/VS-SD3000C..K Series.pdf;
VS-SD3000C..K Series;Enlarge;3800 at 55;35800;37500;800;;-40 to +180;1.22;K-PUK (DO-200AC);Single;image/diodes/93543.png;Datasheet/diodes/med-high-diodes/VS-SD3000C..K Series/VS-SD3000C..K Series.pdf;
VS-SD3000C..K Series;Enlarge;3800 at 55;35800;37500;1000;;-40 to +180;1.22;K-PUK (DO-200AC);Single;image/diodes/93543.png;Datasheet/diodes/med-high-diodes/VS-SD3000C..K Series/VS-SD3000C..K Series.pdf;
