Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-E7MX0112-M3;Enlarge;1200;1;1.33;21.0;45;175.0;SMA (DO-214AC);Single;No;image/diodes/97267.png;Datasheet/diodes/ultrafast-recovery/VS-E7MX0112-M3/VS-E7MX0112-M3.pdf;Datasheet/diodes/ultrafast-recovery/VS-E7MX0112-M3/VS-E7MX0112-M3.zip
