Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
TDSG5150-N;Enlarge;13 mm;Green;Common anode;7000.0;;14000.0;10;2.4;image/displays\83126.png;Datasheet\displays\TDSG5150-N\TDSG5150-N.pdf;Datasheet\displays\TDSG5150-N\TDSG5150-N.zip
