Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
2W10G;Enlarge;2.0;1.1;60;1000;150;WOG;Quad;image/diodes/88528.png;Datasheet/diodes/bridge/2W10G/2W10G.pdf;Datasheet/diodes/bridge/2W10G/2W10G.zip
