Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-6ESH01-M3;Enlarge;100;6;0.74;150.0;28;175.0;SMPC (TO-277A);Single;No;image/diodes\95702.png;Datasheet\diodes\VS-6ESH01-M3\VS-6ESH01-M3.pdf;Datasheet\diodes\VS-6ESH01-M3\VS-6ESH01-M3.zip
