Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;10.0;135.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;50.0;245.0;7.6 x 6.2 x 7.0 (Z);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1 mF;4.0;118.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;20.0;200.0;8.0 x 6.8 x 6.1 (H);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;10.0;128.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;22 µF;63.0;350.0;7.6 x 6.2 x 5.7 (F);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1.5 mF;4.0;115.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;25.0;200.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;4.0;130.0;7.6 x 4.6 x 2.5 (V);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;680 µF;10.0;128.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;10 µF;75.0;600.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;6.3;130.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;150 µF;25.0;180.0;7.6 x 6.2 x 5.7 (F);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;680 µF;4.0;125.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;16.0;160.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;680 µF;6.3;125.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;25.0;200.0;8.3 x 6.8 x 4.5 (M);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;20.0;180.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1 mF;6.3;120.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;35.0;200.0;7.6 x 6.2 x 4.5 (R);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1 mF;4.0;120.0;7.6 x 4.6 x 4.9 (E);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
T98;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;20.0;200.0;7.6 x 6.2 x 5.7 (F);image/capacitors\40119.png;Datasheet\capacitors\T98\T98.pdf;
