Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
IRFR430A, IRFU430A, SiHFR430A, SiHFU430A;Enlarge;Single;DPAK (TO-252);N;500.0;30.0;;;;;;;;;1.7;;24.0;6.5;13.0;5.0;110.0;2.0;;image/mosfets/91278.png;Datasheet\/mosfets/IRFR430A, IRFU430A, SiHFR430A, SiHFU430A\IRFR430A, IRFU430A, SiHFR430A, SiHFU430A.pdf;
IRFR430A, IRFU430A, SiHFR430A, SiHFU430A;Enlarge;Single;IPAK (TO-251);N;500.0;30.0;;;;;;;;;1.7;;24.0;6.5;13.0;5.0;110.0;2.0;;image/mosfets/91278.png;Datasheet\/mosfets/IRFR430A, IRFU430A, SiHFR430A, SiHFU430A\IRFR430A, IRFU430A, SiHFR430A, SiHFU430A.pdf;
