Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
BPW34S;Enlarge;Silicon PIN Photodiode;leaded;Top view;5.4 x 4.3 x 3.2;900;430 to 1100;50;65;7.5;image/photo-detectors\81521.png;Datasheet\photo-detectors\BPW34S\BPW34S.pdf;
