Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-ST380C Series;Enlarge;960.0;55.0;1900.0;600;15000.0;15700.0;1.60 at 3000;-40 to +125;500.0;E-PUK (TO-200AB);Single SCR;image/thyristors/94410.png;Datasheet/thyristors/phase-control-discrete/VS-ST380C Series/VS-ST380C Series.pdf;
VS-ST380C Series;Enlarge;960.0;55.0;1900.0;400;15000.0;15700.0;1.60 at 3000;-40 to +125;500.0;E-PUK (TO-200AB);Single SCR;image/thyristors/94410.png;Datasheet/thyristors/phase-control-discrete/VS-ST380C Series/VS-ST380C Series.pdf;
