Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;110.0;124.0;133.0;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;5.0;6.5;6.97;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;36.0;40.6;43.6;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;10.0;11.3;12.1;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;60.0;67.7;72.7;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;18.0;20.3;21.8;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;150.0;170.0;182.0;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;28.0;31.6;33.9;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;8.0;9.03;9.69;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD;Enlarge;TRANSZORB® TVS;600;SMB (DO-214AA);Unidirectional, bidirectional;51.0;57.6;61.8;150;No;image/diodes\87606.png;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.pdf;Datasheet\diodes\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD\SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD.zip
