Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-UFB170FA60;Enlarge;94;90;600;850;1.02 at 50;-55 to +175;0.73;170;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\94814.png;Datasheet\modules\VS-UFB170FA60\VS-UFB170FA60.pdf;
