Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-100H016D;Graphic;100 x 16 dots;85.0 x 30.0 x 10.0 (max.);66.0 x 16.0;-;0.55 x 0.65;0.60 x 0.70;1/16;OLED-0010;Y;Y;Y;Y;Y;37710;Datasheet/displays/OLED-100H016D\OLED-100H016D.pdf;
