Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
CMS;Enlarge;1;105000;;10.0;22;1520;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;105000;;10.0;22;1520;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;105000;;5.0;22;1520;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;105000;;5.0;22;1520;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;29500;;10.0;16;687;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;29500;;10.0;16;687;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;29500;;5.0;16;687;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;29500;;5.0;16;687;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;47500;;10.0;20;975;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;47500;;10.0;20;975;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;47500;;5.0;20;975;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;47500;;5.0;20;975;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;52500;;10.0;22;1075;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;52500;;10.0;22;1075;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;52500;;5.0;22;1075;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;52500;;5.0;22;1075;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;59000;;10.0;16;972;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;59000;;10.0;16;972;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;59000;;5.0;16;972;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;59000;;5.0;16;972;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;95000;;10.0;20;1378;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;95000;;10.0;20;1378;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;95000;;5.0;20;1378;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
CMS;Enlarge;1;95000;;5.0;20;1378;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31843.png;Datasheet\/resistors-fixed/CMS\CMS.pdf;
