Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
MCL103A, MCL103B, MCL103C;Enlarge;Small Signal Schottky Diodes;40.0;200.0;600 at 200;No;MicroMELF;Single;image/diodes\85632.png;Datasheet\diodes\MCL103A, MCL103B, MCL103C\MCL103A, MCL103B, MCL103C.pdf;Datasheet\diodes\MCL103A, MCL103B, MCL103C\MCL103A, MCL103B, MCL103C.zip
MCL103A, MCL103B, MCL103C;Enlarge;Small Signal Schottky Diodes;30.0;200.0;600 at 200;No;MicroMELF;Single;image/diodes\85632.png;Datasheet\diodes\MCL103A, MCL103B, MCL103C\MCL103A, MCL103B, MCL103C.pdf;Datasheet\diodes\MCL103A, MCL103B, MCL103C\MCL103A, MCL103B, MCL103C.zip
MCL103A, MCL103B, MCL103C;Enlarge;Small Signal Schottky Diodes;20.0;200.0;600 at 200;No;MicroMELF;Single;image/diodes\85632.png;Datasheet\diodes\MCL103A, MCL103B, MCL103C\MCL103A, MCL103B, MCL103C.pdf;Datasheet\diodes\MCL103A, MCL103B, MCL103C\MCL103A, MCL103B, MCL103C.zip
