Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
GP02-40;Enlarge;4000;0.25;3.0;15.0;;175;DO-41 (DO-204AL);Single;;No;image/diodes/88641.png;Datasheet/diodes/standard-recovery/GP02-40/GP02-40.pdf;Datasheet/diodes/standard-recovery/GP02-40/GP02-40.zip
