Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG469;SPDT x 1;12.0;36.0;4.5;22.0;3.6;0.5;166.0;58.0;-63.0;MSOP-8;125.0;37.0;;71470;Datasheet//analog-switches/DG469\DG469.pdf;
DG469;SPDT x 1;12.0;36.0;4.5;22.0;3.6;0.5;166.0;58.0;-63.0;SO-8 (Narrow) AS;125.0;37.0;;71470;Datasheet//analog-switches/DG469\DG469.pdf;
