Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-256Y064D-LPP3N00000;graphic;256 x 64 dots;146.0 x 45.0 x 2.05;137.65 x 35.89;-;0.50 x 0.50;0.53 x 0.53;1/64;SSD1322;Yes;-;-;-;-;37966;Datasheet/displays/OLED-256Y064D-LPP3N00000\OLED-256Y064D-LPP3N00000.pdf;
