Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
BAS16LTH;Enlarge;DFN1006-2A;;500 at 80;1.250 at 150;4.0;Single;Yes;image/diodes/86327.png;Datasheet/diodes/switching/BAS16LTH/BAS16LTH.pdf;
