Part Number;Product Image;Package;VCEO(V);CTR min.1%;CTR max.1%;Forward Current IFmax.(mA);Power DissipationmW(mW);Operating Temperature max.(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
VOL628A;Enlarge;LSOP-4 mini-flat;80.0;50;600.0;± 60;150.0;-55 to +110;5000;UL, cUL, VDE, BSI, FIMKO, CQC,;image/optocouplers\82401.png;Datasheet\optocouplers\VOL628A\VOL628A.pdf;
