Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP6456;Enlarge;Panhead;7.5 W x 5.3 H x 4.0 D;56;AGC4;18.0;0.2;± 50;0.35;1 = GND, 2 = N.C., 3 = VS, 4 = OUT;r-step;Remote control;SMD;image/ir-receiver-modules/82463.png;Datasheet\/ir-receiver-modules/TSOP6456\TSOP6456.pdf;Datasheet\/ir-receiver-modules/TSOP6456\TSOP6456.zip
TSOP6456;Enlarge;Panhead;7.5 W x 5.3 H x 4.0 D;56;AGC4;18.0;0.2;± 50;0.35;1 = GND, 2 = N.C., 3 = VS, 4 = OUT;Thomson RCA;Remote control;SMD;image/ir-receiver-modules/82463.png;Datasheet\/ir-receiver-modules/TSOP6456\TSOP6456.pdf;Datasheet\/ir-receiver-modules/TSOP6456\TSOP6456.zip
