Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
CDMA;Enlarge;10K;75M;;0.5;1;1415;100;Surface-mount;2512;-55 to +155;Vishay Automotive Grade;image/resistors-fixed/68049.png;Datasheet\/resistors-fixed/CDMA\CDMA.pdf;Datasheet\/resistors-fixed/CDMA\CDMA.zip
CDMA;Enlarge;10K;75M;;1.0;1;1415;100;Surface-mount;2512;-55 to +155;Vishay Automotive Grade;image/resistors-fixed/68049.png;Datasheet\/resistors-fixed/CDMA\CDMA.pdf;Datasheet\/resistors-fixed/CDMA\CDMA.zip
CDMA;Enlarge;10K;75M;;10.0;1;1415;100;Surface-mount;2512;-55 to +155;Vishay Automotive Grade;image/resistors-fixed/68049.png;Datasheet\/resistors-fixed/CDMA\CDMA.pdf;Datasheet\/resistors-fixed/CDMA\CDMA.zip
CDMA;Enlarge;10K;75M;;2.0;1;1415;100;Surface-mount;2512;-55 to +155;Vishay Automotive Grade;image/resistors-fixed/68049.png;Datasheet\/resistors-fixed/CDMA\CDMA.pdf;Datasheet\/resistors-fixed/CDMA\CDMA.zip
CDMA;Enlarge;10K;75M;;5.0;1;1415;100;Surface-mount;2512;-55 to +155;Vishay Automotive Grade;image/resistors-fixed/68049.png;Datasheet\/resistors-fixed/CDMA\CDMA.pdf;Datasheet\/resistors-fixed/CDMA\CDMA.zip
