Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-10RIA Series;Enlarge;10.0;85.0;25.0;1000;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
VS-10RIA Series;Enlarge;10.0;85.0;25.0;800;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
VS-10RIA Series;Enlarge;10.0;85.0;25.0;600;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
VS-10RIA Series;Enlarge;10.0;85.0;25.0;400;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
VS-10RIA Series;Enlarge;10.0;85.0;25.0;200;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
VS-10RIA Series;Enlarge;10.0;85.0;25.0;100;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
VS-10RIA Series;Enlarge;10.0;85.0;25.0;1200;225.0;240.0;1.75 at 32;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors\93689.png;Datasheet\thyristors\VS-10RIA Series\VS-10RIA Series.pdf;
