Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-16CTU04-1-M3;Enlarge;400;2 x 8;0.94;100.0;35;175.0;TO-262AA;Common cathode;No;image/diodes\96232.png;Datasheet\diodes\VS-16CTU04-1-M3\VS-16CTU04-1-M3.pdf;
