Series;Product Image;Description;Multiple Modules;Switch Module;Detent Module;Special Electrical Laws;Sealing Level;Lifespan;Image path;Datasheet part;3d model part
P13L;Enlarge;Long Life Cermet Potentiometer up to 2 Million Cycles;No;;;A: linear, L: logarithmic, F: reverse logarithmic;IP 67;1M cycles;image/potentiometers/51065.png;Datasheet\/potentiometers/P13L\P13L.pdf;
