Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-UFB250FA60;Enlarge;168;90;600;1300;1.02 at 100;-55 to +175;0.43;166;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\93626.png;Datasheet\modules\VS-UFB250FA60\VS-UFB250FA60.pdf;
