Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color FSTN B & W;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-128H064I;Graphic;128 x 64 dots;80.0 x 70.0;72.0 x 40.0;N/a;0.48 x 0.48;0.52 x 0.52;1/64;NT7108 or equivalent;x;x;x;x;x;x;x;;37336;Datasheet/displays/LCD-128H064I\LCD-128H064I.pdf;
