Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
160 RLA;Enlarge;MAL216065332E3;3300.0;16.0;Radial;Ø18x35;+150 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216031681E3;680.0;50.0;Radial;Ø16x25;+150 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216036101E3;100.0;25.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216055221E3;220.0;16.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216030479E3;47.0;35.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216061681E3;680.0;50.0;Radial;Ø16x25;+150 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216060101E3;100.0;35.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216036221E3;220.0;25.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216060479E3;47.0;35.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216030101E3;100.0;35.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216066221E3;220.0;25.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216050479E3;47.0;35.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216050101E3;100.0;35.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216056221E3;220.0;25.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216030221E3;220.0;35.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216051479E3;47.0;50.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216031101E3;100.0;50.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216050221E3;220.0;35.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216031479E3;47.0;50.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216051101E3;100.0;50.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216060221E3;220.0;35.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216061479E3;47.0;50.0;Radial;Ø10x12;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216061101E3;100.0;50.0;Radial;Ø10x16;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216051221E3;220.0;50.0;Radial;Ø10x20;+150 °C;1000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216065471E3;470.0;16.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216055102E3;1000.0;16.0;Radial;Ø16x25;+150 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216031221E3;220.0;50.0;Radial;Ø10x20;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216035471E3;470.0;16.0;Radial;Ø12.5x20;+150 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216035102E3;1000.0;16.0;Radial;Ø16x25;+150 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216065102E3;1000.0;16.0;Radial;Ø16x25;+150 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
160 RLA;Enlarge;MAL216061221E3;220.0;50.0;Radial;Ø10x20;+150 °C;1000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28420.png;Datasheet\capacitors\160 RLA\160 RLA.pdf;
