Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-ETH1506S-M3;Enlarge;600;15;1.25;160.0;21;175.0;D2PAK (TO-263AB);Single;No;image/diodes/96331.png;Datasheet/diodes/ultrafast-recovery/VS-ETH1506S-M3/VS-ETH1506S-M3.pdf;
