Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
63;Enlarge;"3/8"" Square (10 mm) Single-Turn Cermet Trimmer";Through-hole;Single turn;100;2 M;image/trimmers/57027.png;Datasheet/trimmers/63\63.pdf;Datasheet\/trimmers/63\63.zip
