Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TB020080BP30138BH1;Enlarge;8000.0;300.0;R42;;;Individual;image\capacitors\22093.png;Datasheet\capacitors\TB020080BP30138BH1\TB020080BP30138BH1.pdf;
