Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);Package;Circuit Configuration;Isolation from Heatsink;Image path;Datasheet part;3d model part
VS-QA300FA17;Enlarge;300;132;170.0;1575;0.79 at 100;-55 to +175;0.26;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96194.png;Datasheet\modules\VS-QA300FA17\VS-QA300FA17.pdf;
